from_addr,payments,recipients,usdc
0x2bc6fb9056ee09d019ec26b4b438c19e69b41565,7,1,7.000000
0x9c50630e2a5e616d7fa1b42083ba5a5356926a90,7,1,0.030000
0x9c7559d203508ca87f4a875f129cfb7cd561490b,7,1,0.030000
0xde504afea2fbba310ab2c39134c129e70d813f9c,7,1,0.035000
0x8992d58c26f938b10696c04d818b42744d4a246d,7,1,0.001050
0x463bd8f1405df717faa2b0b98bfea29ebe0a156d,7,1,0.035000
0xfeec35b8c2de33f288fd5f7c4f3c947df4a3799a,7,2,0.029000
0xddc6cc3e4d11c1f3527b867c7dad4ed9869c33f7,7,4,6.101670
0xddbbc705e19a236e006256295449d2415ea2fe6f,7,1,0.027000
0x2bf4387f2c78f8d44b3c9e3ca6c81e901c371a4b,7,5,0.060000
0xa27f37a34f4652b34931a786c989981a110f8c11,7,1,0.035000
0x9cefebff71ef90afc1aab741bf32f93d95dc4a14,7,1,0.033000
0x0c45b6829cc87cf0a23cfb6686bed62b00a45169,7,1,0.023000
0x744cdaf6c1ca7832f3037256e01c2912f644702d,7,1,0.028000
0x6fb57f60cae253df651bccfc72078eef99bbac9c,7,2,0.043000
0x531f2f95872c685ec170a19ae545bb3dc1a84094,7,1,0.070000
0xa21a01bb635d9432b4626e60932b41655f5542e7,7,1,0.031000
0xdd0172a787d5a2c46b0a7f699f0c0a1a9dd3b1d8,7,1,0.027000
0x3e10a2d14788d917a4fa181efa45f70187970973,7,1,0.026000
0xd5b05506f772a3e32aa9f9d600cda954b5b3e576,7,1,0.028000
0x0a1bc11f92b20930c0c8cd8345b9dfd280723361,7,3,0.040000
0x9df4ee3b8899c6991cc8fdf501320587c2c9871d,7,1,0.041000
0xa13bfede92c0dab317c9dc8554d1d5c3c1d43fcc,7,1,0.430000
0xb8e59a0b203cdba51f27c070768b5d1471d29b7e,7,1,0.256000
0x3d90f66b534dd8482b181e24655a9e8265316be9,7,1,15.949703
0x6412ab98b863190b8b87e3e9a3926e7519cd25c9,7,1,0.028000
0x54dca57c1d3cd9ce546b7c6785e2fcdca55f68d5,7,1,0.035000
0xa0875ed9f6e2204e010a065de5d4b26e5ba0a648,7,1,0.000070
0xb20d90f1044f40456e911ea1c688b78d04a3941d,7,1,0.025000
0x54b5a8a2b9dc1bf7595230e5334e292903fcf889,7,1,0.031000
0x54ad8037407c5d9baf05a4d8ea60f6990ca4fb30,7,1,0.028000
0xfac5eac2672ad2fc2de79006980a125f97eb32a5,7,1,0.035000
0x18aacf494815e1a477bb4cd036bdf7ddc905a8f7,7,1,3.275300
0x08d26f1e2eaa8fe4a58b1f6bfe51cf5f549a7fbf,7,1,0.033000
0x13645560dec8b439b745e0c5e0ec6a0f4cab0892,7,1,0.037000
0xd8b2c3496905eb1ccf7958b6f0da77699c802445,7,4,0.075000
0xbe6fd18ec7809da6bdeb925d7a0a84132acc71ad,7,1,0.031000
0x4613ee99063c80650e40c47bb0ea79bb47c3df1c,7,1,0.030000
0xfa37ed8cdf96548203ebbf78a4faf15b8a95fbaa,7,1,0.032000
0xfa37dd9b7887c0ccf47fa15d045a0ae3ee5b06a2,7,1,0.210000
0xb8d14048e84b584546380e8f13ca9923d11cb29f,7,6,0.037500
0xf9f674ae81e9c290102d6a3bd4444cf784425835,7,1,0.029000
0xbf4bb928a720e34c6cc681f6e33041d05b4cb8cc,7,5,0.036000
0xbf571cd27a05329c59077476eda7aec06375a619,7,1,0.026000
0x8b68fda5ae95d4c3cb32cb16f7f7a36b48d44ad3,7,1,0.034000
0xffa0eef493018aead5d0ee02c9fce7979a906b19,7,2,0.033000
0x649a2d59d9394ebfeead88cb38c48a0b79e135e2,7,1,0.250000
0x8b8458fbd347cdd64e1b18ef9e8bbc31aeac6a71,7,1,0.140000
0x822668cf6d7a74c5e9b07c308cf1cd34b292d32b,7,1,0.070000
0x27b1b8802b6274296bc94a582898e4f54cdef82a,7,1,0.354000
0xf910d4bca3978b738f7dbd051a58bfbf7f4e94dc,7,1,0.026000
0xbfd1f31085e4ee9bf2d921f869236cabdc6ed496,7,1,0.023000
0xbfeb2fceaebddd12aed81544bd0e134906a2d85d,7,1,0.026000
0x8bc7800d1d663d01f8b304f18cea126f1fb9113a,7,1,0.382600
0xf88e00242daaa73f434363745d3139b50c76c6c9,7,1,0.038000
0x037b77e2c4c55f99eb80286ee8cfc49901b74448,7,5,0.020000
0x0ee596efc2c2e60ede7c272fc4a87de5d76fce44,7,1,0.030000
0x35b22bc457ae717629a40a4e2499e9aa1e143672,7,1,0.001300
0x8c5da6760e4cad174bfb11830a253f67678f783c,7,1,0.732600
0xc16f9ef79bccfe7f9fdc46aff7450958df2f6dc8,7,1,0.032000
0x84cc1fcb53330ae136ff85970159726e3ce6c21f,7,1,1.830000
0x8137e68afd118371d59513cb3d4e3b0b1d552da2,7,1,0.037000
0x8c89d91d1de763506d17d7cbe4e8a1225335c857,7,1,0.025000
0x4536b62577a8e277642fd765939420393f289fe3,7,1,0.030000
0xbab0212c423c582ec2f92eeb98437ae9b10bb446,7,1,0.024000
0x14e0f0bfbb205addb3627302cbe51a46dff9dd66,7,3,0.270000
0x8d6b6cab488a77cf03898bbf58e2fe1673f53ade,7,1,0.021000
0x65aae6c47e8a802bb7f94215b014cfeccdb3e812,7,1,0.030000
0x0a7e9e9c3d28277f8a3c8fd9f02c8363a08c9180,7,1,0.025804
0xafa4a33a993fc693cddee5a5557cb73e2b22e5f9,7,6,0.042000
0xc29e61c0db6d7539691cd0cd49b42d5492c503fc,7,4,0.030000
0x2570fca3266774efce011c89de1136be11d5d20c,7,1,0.028000
0xb6a444e995d0e9c87b36eb070b4d4e49066135e2,7,1,0.098000
0xf5ef9c2a4507e5ffe02c54352c62cf01b58f2d38,7,1,0.021000
0x44c517667349aa16819f81eb4bda3b8bebb28167,7,1,0.032000
0x285efbf9037fcfe2933e9d072d3ae21ac6ab8f1c,7,1,0.037000
0x5be9d1efbdfe39c91f21db4a57a78461e5c67dbb,7,2,22.800000
0xaf2ff783d91928cb5100655d948adfe685fe8427,7,3,0.095000
0x661831d8b37d15da06497e0dfd69bb2c88ef4ea2,7,1,0.035000
0xc391f02ab115d329fdb58f9cf8b1e9250a4c63d2,7,1,0.028000
0xaeda275bda8b3e496f471067b17d731f5f80b204,7,1,1.750000
0x66456a9a5dfc0f25e349e37907e72d533a57325a,7,2,0.048500
0xf4e08ad9c45e53e59fe4098f7a3b4add3f885d83,7,6,0.070000
0xf4c1fa0d1f965f7a96933c77d98c4935e48f553f,7,2,0.075000
0x30eb7a221014cba3a4cd4c8b1cb77db7195d9620,7,4,0.050000
0xf47e3eb4fe36cefe1862fc85d24134ba7e643cf5,7,1,0.032000
0xb80230fdb35171a0dff6f5d1476fc9b5bd7cf74a,7,1,0.028000
0x7fe79600d7c2ad2ffae20845a8ad5b52957ba857,7,1,1.100000
0x66b146a486131e064e519f6dead33dbe90424681,7,1,0.070000
0x28a79e00ff90070334ab40bac771b4cdb4bfd62c,7,1,0.033000
0xf3ca87b918ea15aad1cadf6544e085c7796b1785,7,1,0.029000
0x4bc946e9c8e4db24656f5f67f9cd449e3d36a5ac,7,1,0.029000
0xb7f5b946e640eda56ce8da7859f217ec7666eaf6,7,1,0.023000
0x4be07fb49cc00cda5a2cfb9b930b5f30665192c3,7,3,0.130005
0x5b3622984ffbcb8d2303a31767adde436ea2454e,7,1,0.037000
0x7f91cdfa9e2a43084ca91e708230de6337dcdbd3,7,1,1109.584439
0x5f365000b9249e1c3a57bf15abd51a229db23573,7,1,0.390000
0x7f70e5bf69523aa0265cad83f72fd37b9426570f,7,1,0.000016
0x6118983ec1b991098937c46e5814683673845641,7,6,0.029000
0x3485ef2081ebc05ece2f7d3e5862878e6feb73d7,7,1,2.073126
0xad8caf1dcdda4e813c5ffbb3e36ab95ca3693b99,7,2,0.042000
0x5af36f3a3fe40324fce528621e4e679333f3bf1a,7,1,0.027000
0x1aca5f2dad98e02a81dca96856a76da8c34d7576,7,1,0.017000
0x7f4b675695354e89693708c311781c653516c8f8,7,1,0.035000
0x4c3ceead4cc221450450f990055debd29a131290,7,1,0.025000
0xc5836235bb1a0ff0af4daf05fa921db07f62019d,7,1,0.980000
0x0f27d81a0cffb97951c6f8521a98ed29bf740cbe,7,1,0.380000
0xb7a4d77756958405efe29fa8d8f4a71520f77da1,7,2,0.011000
0xc5b39fb47a54ba577a8ce28928e07f0cc675cbcc,7,1,0.023000
0x5f1bf6040bbf8cda67d0888fe3dacd5e3cb5d384,7,1,0.028000
0xf18a9c4723c4807fb5d5aaba5744d619fe4b42c7,7,6,0.057200
0xf16f5b665576dafb8dd96d73e8cd3873e826dcb1,7,1,0.496500
0xac9b8d061b1534b8bfa5ea5603bd628857e71a02,7,1,0.021000
0xac9328ba32d783e6d85af8a849e0a4055279a2b5,7,1,0.070000
0x67b4b456894bc9b244ffc671c80f374fa5023bd2,7,1,0.031000
0xb78671e5c716832d24bfcea3980b7018073e2a1f,7,1,0.034000
0x15e8c0d6deedeb2dcedfaeb266aafd61290845e7,7,1,0.030000
0xf0e8c76ae405963dc49aae5806d71c3fa3a709d6,7,1,0.070000
0xac56ca125c3b4ce60a230e8f5e9365c6dd6f2f69,7,1,0.023000
0x5f06d83b09214583370b9daf167d9481a08e463f,7,1,0.035000
0x433dc5e8092e540877680224f0bdad046c6766fa,7,2,0.469800
0xf0974e846bd6c20bed63c789c276e6921f34359a,7,5,0.041000
0x4c91c7e10c10b32561c4191e295a635513e7ef5c,7,1,0.070000
0x5aa69dc9cf4352c84835ea131b61253e8762c9c9,7,1,0.028000
0x03e882af33feb948dd816f523c8b3a431102ec29,7,1,0.160000
0xb70b6d6e56eed4d23d5b32887b5450e900f768b0,7,1,0.028000
0x62b932c5be3be48d893035c9eae124e995c56502,7,1,0.028000
0xac0ce85a538a38ce170dc0d1c11be052655df2d9,7,2,0.020000
0x42ed4ccf10d69d4a14821ef64a4471292276cc78,7,2,0.086200
0x4cf73b79fb61284200e8ba98cce421db66d89c96,7,1,0.023000
0x4d03f6a11cc28a17530148785156f109ef8c3838,7,5,0.045500
0x92180fbe2703d30c82bd20f2e0bb7e8b22aadfd2,7,1,0.000280
0x375e5c87a05b38c2136dd5803f52f71462bc0a14,7,1,0.027000
0x29e3c9e597a1b0cb12b801200dc7acc676502cb3,7,1,0.038000
0x68a14203953130ae840e37dbe3d64c1e6858da7b,7,2,57.854413
0x05e1a4f78a53bb8595facf733d52601c297f211a,7,2,0.029000
0x4d79c470eaeb9d76ecb9240fc7cc283a2723ca34,7,1,0.038000
0x5a678bbbcb0ad0cca918525b19d05aaaccba76f2,7,5,0.027500
0x2728ade5c2d84a72aaadca04212eb28b10e0a68c,7,1,0.031000
0xb9e450936856058a1d2b9bd660ebafb081053bd7,7,1,0.032000
0x934eaf1f360ff038d4f9b401eb71985a7dc305f3,7,4,0.066000
0xc922647c0f3989f5cee64ee69191d0699c3949d9,7,2,0.037500
0x7ccd23ca6f167e20960c9067628f70b457fe86c6,7,1,0.023000
0x7cbabe09687d56579b5d102386e3ddd714e587be,7,1,0.520000
0x93b8e61b3b445560a42cdaf0a1b038fc00c3ef9c,7,6,0.041500
0x3417e4af559e33a50e02208dd7c6cc6df89f5178,7,5,0.035000
0x4dac78feac55bc1657d485447da50a51f01cdf21,7,2,0.070000
0x4de63371177b9498d177ceb83483b777511c1280,7,1,0.023000
0x2fdeb5fc5d1ca38501d96872bc09efb6f8cf6873,7,1,0.169017
0x84759ca5786c5b4d08a83ca7802c519dce1cd0c3,7,6,0.034500
0x1663c83b4ae6cb34236a8e60319654c94de16c45,7,1,0.033000
0x4240a1175c5645af49a4d63f4ec9a77cd14bda5b,7,1,0.031000
0xc9ca0fb795080c591cbc45959ab868eaab1c9add,7,6,0.040000
0x0b57a0bd68f02864929ab86ba0386c00e0b06c17,7,1,0.035000
0x69c929064f3afd9f9890f186499fc140d10bc346,7,1,0.980000
0x59b0b758b39cc120d0c0448946089b0921c30545,7,1,0.033000
0xa9d50407ca12e38e8f386a404b0c22ea9b08b716,7,1,0.028000
0x2f588f06241c5dfc55541ea6847399b9755c41a1,7,1,0.660000
0x6a0724d9835766f6500fe3880876465a609a60a4,7,2,0.035500
0x484754d9a0e311c58db4360bcbd981c72a3c0952,7,1,0.040000
0x955a296e235f687d259dce1e5eaa053128d110d6,7,2,0.043000
0x41c7f813bebbb56efbdf1cd1ef929f6b100010b5,7,6,0.041000
0xa8ea8e4c963f9831a185d8bef187dbf935a6a649,7,1,0.031000
0xb950648ff2f5364c177583531ea4701e5f2e8cb9,7,2,0.050500
0xcbf336181e219e7900c1de539f85decc1509e3a0,7,1,7.000000
0x2ef8c43bf676012757e6a0ed55b6fbe1c851be81,7,1,0.029000
0xcc00d16167f716d8f64e074c0f954c1d96ce99c4,7,1,0.031000
0x7b68c061a0458b44c48da5355c344734165c5d2e,7,1,0.022000
0x964d0a7963a307865a96c270a2c5f8e8d8ace44d,7,1,0.028000
0x415a9b16db0a76f642234527670e3993effcda61,7,1,0.070000
0x34d7ee586e7c628845bfc5fa9b1a0e19c30a0cdd,7,1,0.029000
0x03fb007cf08f5db8c8ba58faed1257de74dc2683,7,4,0.028000
0x96644fa9d8fe1f702482a4dfbfdfb1316ed7719b,7,1,0.029000
0xe8ab21a236d6ddea0b4b46260629bfa08919a8be,7,1,0.032000
0xcca25cf82ca7d9b92748302cb932a04083900141,7,2,0.036500
0x6b0e54c3c549642c39437be16e1362bbfb8e9b26,7,1,0.035000
0x2ed0ace4998c3e3e42d86e3d07c139718d55b7ac,7,2,0.022500
0x97311a47738f5e185529ee528c08b790213bbd05,7,6,0.039000
0x1f56082a1208e64eac9d72a51b860bf0a50d3bfe,7,1,0.019000
0xa7b1e9ba3ed92634534215711ae30024396f661e,7,1,0.023000
0xb3b0fe9f0a2deb8415218357e2b89f87fec5affb,7,1,0.039000
0xe7bbb12e10be183e25244a4da4708003280cccfc,7,1,0.349200
0xe79161d2a44976c82071d0b9223e8343a3f553c3,7,1,0.028000
0x4683b62ee65443d6dac7f4b4bf923b149a42dd3f,7,1,0.036000
0xcd8a0cf42107c91af44474aacf64dda6c198f31f,7,1,0.037000
0xe741c47e51b4d5d6e3c35fe929cd60f4ee0ee3df,7,1,0.030000
0xb3a134bccfdbae19cd3ecf4382fa252cc375a831,7,1,0.007000
0x13fef5e79562e9c8f0c4df9ecbad662a165afd77,7,1,0.024000
0xa6dfc28245599abd5e0ea42a29c66303a380cc8b,7,1,1.750000
0xa6dbb455811dc818e5cbf1495e5a6a6773cace04,7,5,0.047000
0x6be6733735925f10db31430b6c410e0878478f8e,7,1,0.700000
0xe646c37ff994d99e6690999742c8a327d6b6b424,7,1,0.028000
0x6bebfbfb24653308579020a34d563c6f3a8a3a7d,7,1,0.064000
0xe60f16673e089f5ef5af3af700fdcbaae53d9d1a,7,1,0.031000
0xe602f8ad1a034a900fb759eaa6aa6d981c143c68,7,1,0.035000
0xa69f5333214329f8f822ceb94d33a9c2dab49476,7,1,0.037000
0x1d57f4955027c2feb03f92107603d85b0a662767,7,1,0.035000
0xcf015960d37187c90b138816bd6b906f4a0fd652,7,1,0.029000
0xcf4967fb67bd8a395ffb84c5e3c767f332c38b32,7,1,0.032000
0x508704ad78340d87ef327ffba074bc49f8217f4d,7,1,0.038000
0x39f2a232d90d632bb10b7e4cc02eebc70942d32f,7,2,0.047500
0x02880ea747d1e5e633a0cbb97377b02666893560,7,1,0.083000
0x261e1d9b748d55ee92106d3bf9d0aa2e2e592335,7,1,0.032000
0xe4a47cec31658cc9cf89bddd5e3b9b695829d527,7,1,0.032000
0x6cf7cbb2d64e733b8602806fa24b625b634df432,7,4,0.028000
0x784a8cfd0571217f236d7054e08766547ac3d20a,7,1,0.028000
0x20741be350cb0108804fcae12cec45912ede5a3b,7,1,0.034000
0x9942b56cc01c8ef461f7559b603fa439b35bd63b,7,4,0.019000
0x103bccd920d8269a62954d8903cc4594f0bdd89a,7,1,1.190000
0x77d4e2212d7e35f7894cbe591837f205819624b2,7,1,0.022000
0xe3530f93a0ffdd2f8337917c63cd84c52bf99f18,7,1,0.070000
0x0238fc6d99979258156709883089c059513e88cb,7,1,0.700000
0xe31e0a5d68ac89648734371790348d5597c5dfac,7,1,0.030000
0x1048de7441f32c387a0779265066bb5d256ac356,7,1,0.036000
0x5137acb04249aec6eda6122d27fbf36df06dda50,7,1,0.031000
0x197bdd424ea797cf3e45f0e78ccc8124696333b1,7,1,0.026000
0x3522600ac34d8fbe0b9506d91f9741886201387e,7,1,0.033000
0xfb670ac2b90c75a89c0fe9cbeeb71789682cdb63,7,1,0.019000
0x77564c702d5f5fdfcf15e9ebb99511c1afd0c788,7,2,1.420000
0xd1b50dc5cb1255550ca30d615a478a2a1acfdf36,7,1,0.036000
0x9ac7bfec2f0f14c45a64f17686a3e02b94e294e1,7,3,0.182000
0x20971587df3ad7357aeff73a3e726e4f61f3e03f,7,5,0.044000
0x3a9e92c8ddc0a5e6a4b919af86c9e4aabfb2dfab,7,1,0.033000
0x19626dee6d8c4d32fdafc59b19948f5dd4f59564,7,4,0.045000
0x9b5d1b2c5c507c928045e9e52ea59161ea5ca10b,7,1,0.180000
0x7662836b1544cab6607c95364ebb54ab494980ad,7,1,0.000028
0x76390ecdb7ef92cfe45cb78cb8d4bff44feb3c1b,7,1,0.030000
0x3312c6be066aaea646813365328e1893a6a2c156,7,1,0.080000
0x06ce575520c7c7be0dcfafdecd78137b3c4c4246,7,1,0.028000
0xa3fe3ae1c888681d0daec281df2d74db08f077cf,7,1,0.027000
0xb2c6fda9d696eaf663badf0498022f4cee2ce14b,7,1,0.031000
0xa3e4171c0f33adb5b0c588f07535d401370c8873,7,1,0.037000
0x6ea933f8faf75d73bef8555d4a7202a98f722e6e,7,1,0.350000
0xb2af1cd249fc900df3a06cd417c18af7a2e17e72,7,1,0.035000
0xdf8472c0617e45de763b336d7db22cf58c32dc8c,7,1,0.038000
0x45c87ac96865202e9b47a6b02fed49d7638cc89c,6,2,0.020500
0xca4fd4a57b6b5e0ce411f32590c9a5643b68076e,6,1,0.018000
0xf9a316b8044e757cf709f390583e671e0c087338,6,1,102.498201
0x01479f47ab84d9ef65b146b36cb6751353d06f59,6,1,0.034000
0x09fd504665a5de72c27e0cf90d1a1cadef94cf21,6,5,0.037500
0xa23c85d2fb7c101169e75829f98209365c6938dc,6,3,0.035000
0xe5e0a967014d77fe80b4b66b73bcc9bec48c681a,6,1,0.030000
0x4a93ae06b056ec6cb82f627f3da59941998e2941,6,3,0.030000
0x7b8589b39296b07caeaee204b8183fb7406bcfcf,6,1,0.028000
0x6c35fa1cd9626ff6e6af659c533a473a6122059a,6,1,0.023000
0xceb2f7a4e87a3b2ba48667b3ea9aa849f67ecfe0,6,5,1.240000
0x2d571aca02beac347bccf5f164583fb37fa10fea,6,1,0.028000
0x5b70bce4a5eeafbaa68a75926d10242a51427cd0,6,2,0.028000
0x145369dc0b5982869e0d3c9d4856c16dd534f496,6,1,0.060000
0x644ce4cc4767b9487e50dec18641854d0a7409e6,6,1,0.060000
0x495b988a50d75499c989103acf3cd5bde2a5fb7b,6,1,0.023000
0xaacb04f918ab70fa7075efa3eb43f60933b13761,6,5,0.034000
0x94ce711dec66bb27901af5706164ab5870510e9a,6,1,0.100000
0x0d6ac0f0a79de6ab08cd07954d7fdca3045b6f3e,6,1,0.027000
0x89da500ff2748257a16a8e6e87ba7160d29fd47e,6,1,0.025000
0x983834384ad39e24a3635fc703edf31fb3213fc4,6,1,0.025000
0xbde126109ec0449cdcd2ef91a3a1ccc7d9ee88a4,6,2,0.034500
0xe9a4caf6144efe8bcc583ff25257f050a38e6548,6,1,0.025000
0x9f5a5784d272c09195ced73d6512faa34cd1a36d,6,1,0.008000
0x071ab5e86dd2d55b8220edd84b4c73005c7ecfc0,6,1,0.021480
0x9becbcd60c7a46365f2ff2588b18979eef554c14,6,2,0.027000
0x1d5d2599eca92825cbf6d9526c5974d3699df29e,6,1,0.044000
0xd995d5449250cdc085a6c8b18243e817d035b0ae,6,6,0.035000
0xe584a834823990f1a9c0b36a200b8022f701d011,6,1,0.022000
0x53fbb2d8068f17a5c4d370bb6af4c0542027f990,6,1,0.026000
0x57825d9b26271896277e68110a0d8f851fbcec55,6,1,0.031000
0xd84da532c6ed73a0ea7b0d5d8761735b60636ea1,6,2,0.041000
0x81126061c687ca1189a529029beeccc041eba204,6,1,0.021000
0x2e36bbc306c906f806e8e5134f4427e74424f632,6,2,0.032500
0x08f7d07cfdb9f1aec70979cfe721d5ae65de4539,6,1,0.032000
0x2245bb51ac9a2235e4acb0cdeba5f18ff6255c6d,6,1,0.026000
0x694b73378c1c86d0cb42e7519253515d008c7a5a,6,1,0.060000
0xfff25c7140d48732808fff113d64f394145d2ad1,6,1,0.027000
0x08d6ad2609c959858a310ad2f5664162d3bd44a1,6,1,0.030000
0xb24150e36559f8a5e1ff725c70bac6ab8c83a484,6,1,0.022000
0x4a890f221fad194b1ea6db973107d18690464d6f,6,1,5.180000
0xcc376a8298228b77b45eb380d3e4bd834dad88da,6,1,10.284000
0x0cfec360ceb2564f840762154a6a73ace1cc7abd,6,1,0.035000
0x1ed61998b81e2466a3c26b7206c97d74f72eb5c1,6,1,1.500000
0x531274c273a4d2b344a6c9ddf61b768a4997cc73,6,1,0.240000
0x78dc8e5bd7a5e615054654f4de8c5bc8a48c995c,6,1,0.036000
0x48b2bbef162d66468bd27f336dae2a6be6c77074,6,1,0.060000
0x9d2b4ceb5cece90164a0899d9caa13345a41c244,6,1,0.060000
0x98a5f4c3ad032a0d6da9c6ecf9632e41db3d13c5,6,1,0.240000
0xfbd07c1692015c7ec199ef332032e316f5b57561,6,2,0.040000
0x0952e98930fa5ba19ad3d8da262b2721ea935db9,6,1,0.041000
0x6c93a8e325de292f86ca53478533855e8eec923c,6,3,0.042000
0xda96a40a53ad08bc3c60101b16bb64836e23710c,6,1,0.032000
0x59c8506d75425b9cf77dcfa3cae836f467b31837,6,1,0.025000
0x72d378144db5df1d9c1f6615510dd8fcde2d4e11,6,2,0.027000
0xaaf20a7a7c81c3dbb81df3ea574ca7680c8fb7c4,6,3,0.019000
0x35de1c391bc3f8eae1bce84caa3261778d431dfa,6,1,0.032000
0xa5d729a1a00d14cc4707b26797280d730825ef25,6,1,0.120000
0x44a84af2b81875db9cf90ab8710adc66255073b0,6,1,0.025000
0xca8c0a3417b36aa67c1a643fe193eb330217cac9,6,1,0.016000
0xe50938cad4317bf07d034fc6e4bd0b9a3a56ca3e,6,1,0.060000
0x9500c2267c8ec262c5fee3cfdf6b6fc6082f8b3f,6,3,0.279000
0x74d2085c70d5753c4cd8be18fa187ed9a2922fd4,6,5,0.039000
0xf556aad8433450054922c00b53c66f7ef2f85b37,6,1,0.200000
0x212903cdf9a790a5ef0e9696aa4c139bd8ddd07a,6,1,0.029000
0x6564eb0a2b63d02f7dae6a6f5223b00bf9c367f8,6,2,0.055000
0xe4dd14b6df827e708b116de6d32985271ab9993e,6,2,0.029000
0xcfdf0aa18e3de36bde4e73697a785167c01a6899,6,1,0.060000
0x38f5bcb0b23098a757f886a11b122b5b61d9fa65,6,1,2.100000
0x615598f78542905657c7bb59c4d811809f3b30c5,6,1,0.025000
0x47477d01ddafc11f75bce48accc9a2c836cff2c7,6,1,0.024000
0x88fa20ec07012bbecd8c54ccf11940bcee03659c,6,1,0.111321
0x10f847d1f41ae3212b2224237cb505b51e225870,6,2,0.123000
0x61feb15062ed6fee9f8f19422161664a060cd0cb,6,1,0.045000
0x4121b940b6b6a23624f61d87ff74b95d1d213ad4,6,4,0.023000
0xdaf8f15202550cb4c67137bb8e7897d8c9f2796c,6,1,0.026000
0x86dcfca29e8d39b41363952682af6a599a03f714,6,1,0.015000
0x0689ca001d5e3e03dc1e4ca6fe3570e49b8449ca,6,1,0.014000
0x7aca029611d81d6d333afcc1efbf34af9818525d,6,1,0.026000
0x7321cefd759f74ec6f5666cefea615bd539bb7cd,6,1,0.028000
0xc31dacd1c7b86fd32eeeb591bf38e469f74c16a3,6,1,0.034000
0x6ceb87d2404e8c1bc87b3bd1f71e596b69e041d1,6,1,0.026000
0x992f7b5612a3ca2d62a12c7efc9f910c5d016cc4,6,3,0.029000
0x3e96ee475ab6b775898e4696c8c4e583b7dee558,6,2,0.026000
0xa849bc07eeab00f561224f212e1df648b2e69f68,6,4,0.039000
0x6546c4e660f955b3e50682707a19853e6a2fd20a,6,1,0.031000
0x9e854d513ec158d20d8506ba66e47cbe187ec25d,6,2,0.019500
0xa49296145304c258e44b030bec5d9dfc60d921aa,6,1,0.014000
0x2c638af55b58ac209a9230b8d47d54e4047188d3,6,1,0.360000
0x96c168bab02f60641964b0b9b53f5b97dd298a86,6,1,0.020000
0x19ff14194b740edccfe28420c24a538eeef76043,6,1,0.600000
0x734a73ba48b58994a72caa1e307460e669c93719,6,5,0.045500
0x63d3ba1275ba2558102f2997713c3e80c791a264,6,1,0.605000
0xc13a07c4d2e9b95ef5b1625b4fa216ce1cc7eab6,6,3,0.050500
0x35b287ea62b66865b24528502e22b909c1707672,6,1,0.000300
0x734e4d578a939285b0e76edbf14ab0e09343f00c,6,1,0.023000
0xe8cd947d2a228b9ab1b858b0c80b8c1186f6ee60,6,1,0.018000
0xd47a8de703c0f8e85072e7f09cd9535e390a1667,6,1,0.025000
0x0135db110cc9205650172dbd1a556eabed300b6c,6,2,0.051000
0x350f465310f0854856d5f904706a7b943a5e37c1,6,1,0.199923
0x0c5ed3b397f7aafc990125c53f9320eabf263247,6,2,0.047500
0x9e53ad4fa1a80c16e56cd12a52a61d73ec8f43a6,6,1,0.026000
0xe4192a008f4bfded4735b316fda4d9fd2987dfb9,6,1,0.240000
0xdbb3e7d5a1ba5c44c1015513c16de3981e928cb8,6,2,0.023500
0xa496b69bd2db99abcded705cfaf44468d49908bb,6,2,0.017000
0x99bc15be8a3cceed01c20bafd3118cf60e34469b,6,1,0.034000
0x5bf6247ef2a651605391fd143b16a14cf72bbe94,6,3,0.038000
0x780b32aa5330091e7d9e6d17ead3a66a318772d0,6,1,0.027000
0x52ee3eb48a41c5d9db564dc16762a930360791fe,6,2,0.021500
0x780900e07d71c939d485d722d4a115d2568f223f,6,1,0.027000
0x667e0d5dd2db147a63684a61e3eeddf47b2d9e83,6,4,0.040000
0x2316dde91d9cb6c79cb8df3d69aa9d22dd45f4be,6,5,0.056200
0xe39571b0d13c8dc0f8da270846bd87bd682ba3be,6,1,0.020000
0x5359c0794759ed8a64eea09323a8815bbc84a74d,6,2,0.370000
0x239ead4674b96e3d76a926d8622a81558691eed3,6,1,0.025000
0x078c450807025f6433267740a71e0f989d7a1232,6,1,0.031000
0x652050737e1f26424a01b107a39a18a09f37f4ea,6,1,0.068016
0x0c99be0ad9b06577957ad1ea4bffa70e59f8b542,6,1,0.023000
0x10c720af6a78b53ed137647f45c3bec05fbf8a0d,6,1,0.021000
0x1e25e617cc1b6ac524ef4312b0e55180a3c0048e,6,1,0.034000
0x187b11fc46606edc378591a061fd61deb2245b4b,6,3,0.044000
0xcac2ee302671adf00b05c258e633bf6fcd3dcc95,6,1,0.127412
0x5706440c679bb73e12338129540ac5b8db881459,6,1,0.600000
0xe00fbc11116b4aa3c863154823ffb23425844500,6,5,0.028500
0x9d6cbcd555f75854d6bc05f7295571869a52248e,6,1,0.060000
0xb0a66779a21b755fa6e2e1879e056221f288769e,6,1,0.021000
0x9dfc245aa536330e2c34ff27c8335d5ed89dec2d,6,6,0.010000
0xd6362fe07d575692980f85ab0a46d999fcaad925,6,1,0.028000
0x48423aa824a1b3b22dd76eeb039b3b9d5d0dd5be,6,1,0.025000
0xd108e14a942e25703b4ef58d6a417f11bc8f4a47,6,1,0.018000
